timestamp_s,frame_id,contour_area_cm2,velocity_cm_s,flow_ml_s,flow_smooth,accumulated_volume_ml
0.0,0,0.0,0.0,0.0,9.219151272419108,0.0
0.033347680535628886,1,0.0,0.0,0.0,9.250839092911106,0.30849402675690646
0.06669536107125777,2,0.0,0.0,0.0,9.08117331785498,0.6113300934494114
0.10004304160688665,3,0.0,0.0,0.0,8.921670217866996,0.9088471017190745
0.13339072214251554,4,0.0,0.0,0.0,8.723531125590775,1.1997566308378906
0.16673840267814444,5,2.1109411476549487,5.084431746656987,8.94960036073954,8.524469079674518,1.484027902442723
0.2000860832137733,6,2.267002944563291,3.9827845655723477,7.5287693956332165,8.330542710163089,1.7618321794296534
0.2334337637494022,7,2.057551585554726,3.882283246439339,6.660748650833743,8.13839948925082,2.033228925668515
0.2667814442850311,8,2.221827161247718,5.421854210062652,10.044844140525653,8.091381692792776,2.3030577374516046
0.30012912482065995,9,2.895357021588986,6.068385698290469,14.650768127511748,8.424457389855268,2.5839938511745157
0.3334768053562889,10,4.324554530118017,5.095033937652209,18.37272413462684,8.92982179259962,2.881782695554225
0.36682448589191774,11,4.324554530118017,4.593286099246472,16.56341830212795,9.659983227850251,3.203920730216108
0.4001721664275466,12,6.698336598881753,4.4586015020661955,24.902945657525066,10.028276554220106,3.5383404930691773
0.4335198469631755,13,2.603767874733925,4.203533359345401,9.126449563602742,10.450295664086878,3.8868336143780144
0.4668675274988044,14,6.554595470150385,3.4162180578127526,18.671386665859952,10.830207927098645,4.247995928465335
0.5002152080344333,15,7.49918003038509,3.0035231161351916,18.781481802393724,11.32970751948621,4.625815395387274
0.5335628885700622,16,6.690122820097104,2.4407397033870932,13.615721260319294,11.619783566792202,5.013308225665811
0.566910569105691,17,2.706440109542045,2.297961155476989,5.1859246173627795,12.0391120295853,5.414784687561068
0.6002582496413199,18,3.909758701493212,2.3276641371370013,7.588489989985192,12.525349445879446,5.8324760394793715
0.6336059301769489,19,3.7167349000539462,2.510661517476206,7.780989817127839,13.226861597535677,6.27356119452297
0.6669536107125777,20,4.727029690565848,2.1137431867627035,8.33154695403036,14.07739099523293,6.743009532207136
0.7003012912482066,21,4.1767065119943245,1.9794374822445793,6.893834363095301,14.999897466656154,7.243221320992374
0.7336489717838355,22,5.725003812900775,1.7576982867030793,8.39083546233854,15.850892863558375,7.7718118324107985
0.7669966523194643,23,7.913975859009895,1.5122927978075706,9.97965896422703,17.202312802950992,8.345469064237566
0.8003443328550932,24,3.7783382409388184,1.5899445729677455,5.009194716507966,18.55903551990203,8.964369851804648
0.8336920133907222,25,4.665426349680976,1.268325934706234,4.934092718167446,19.797074453889504,9.624556366233016
0.867039693926351,26,3.22390817297497,1.328719545978862,3.5719147264090116,21.23573665567036,10.332718928165054
0.9003873744619799,27,3.01856370335873,1.2514015494977655,3.1497938399355587,22.28323899875381,11.075813263594563
0.9337350549976088,28,2.9405328049045587,1.182979917086372,2.9006043638430596,23.30884868579856,11.853109303221887
0.9670827355332376,29,2.480561192964181,1.24068993482008,2.5662460827950286,24.20447468611256,12.660272392587084
1.0004304160688666,30,6.5463816913657356,1.223897813766655,6.680847799051451,25.214569868408912,13.501119813402081
1.0337780966044954,31,18.016923764128908,1.2480471588173445,18.74980399879255,26.089426059592768,14.371141658995288
1.0671257771401244,32,28.317002360079513,1.0630825820312952,25.101482680418872,26.589286213052958,15.257832681298583
1.1004734576757533,33,33.44650721109319,1.2103368096373885,33.75531059112108,26.919938475051094,16.155550189603375
1.133821138211382,34,31.676437883001203,0.8537484359217066,22.55024965079518,27.36941815715728,17.06825680275429
1.167168818747011,35,30.892022009067166,0.9791072357499521,25.22096450942393,27.625034135020975,17.989487615874815
1.2005164992826398,36,20.76032587820188,1.4157017351823336,24.507049395522223,28.194269115444392,18.929701095272197
1.2338641798182688,37,23.487300434705546,1.5221629597560788,29.81119243782609,28.397947678538053,19.87670678232359
1.2672118603538978,38,18.969722103148264,1.4314679788396893,22.64267336441993,28.790395159251243,20.836799682588822
1.3005595408895265,39,23.803530917914557,1.4304860005079394,28.39292207851612,29.301455114750265,21.813935246984578
1.3339072214251555,40,29.273907588491195,1.309913656593014,31.974846097645187,30.191767497072014,22.820760664282922
1.3672549019607843,41,35.01944584835359,1.4379365302655287,41.98885981544127,30.98046337341474,23.853887259705303
1.4006025824964132,42,41.90259246988996,1.4252796686731581,49.79962569851757,31.931090986722797,24.918715081084635
1.4339502630320422,43,45.795923613813876,1.4315901186717808,54.667675737854765,32.887371223108374,26.01543263028949
1.467297943567671,44,50.05476791365469,1.2768897350156136,53.294690327255985,33.54443402815646,27.134061700008925
1.5006456241033,45,53.49634122442288,1.3633069869983694,60.81389727266794,34.13081437768409,28.272245194296787
1.5339933046389287,46,58.57656340272866,1.2499557151856517,61.05252226279655,34.832233555940824,29.43381939126271
1.5673409851745577,47,57.406099925916095,1.1638678681744585,55.71175202943642,35.67378524932442,30.623457385253815
1.6006886657101864,48,59.2952690463855,1.3093815221786624,64.73979908013854,36.485427031326,31.840161750100467
1.6340363462458154,49,58.026240224157135,0.9742221284337886,47.13760543875525,37.38832217230723,33.08697557366574
1.6673840267814444,50,59.50882729478639,1.1104555040419537,55.10203627775304,38.413668035757304,34.367982303523874
1.7007317073170731,51,52.53122221722655,1.091981773443511,47.831939409763386,39.35831803459461,35.68049091976121
1.734079387852702,52,55.1719520964914,1.1328164886864212,52.1150318541695,40.360888928660806,37.026432949888196
1.7674270683883309,53,52.21088484462522,1.1350065012327908,49.41337274379949,41.13865141977632,38.398311555101486
